text,probability,label
ไฟดับจาได้เรียนป่ะ,0.5337,1
"""ทุกคน""ฉันกำลังจะเลือกซื้อแปรงสีฟันใหม่ ซื้อยี้ห้ออะไรดี? แนะนำฉันหน่อย!!!!! #ใครไม่ตอบฉันจะแช่ง 555",0.5338,1
"""ทุกคน""ฉันกำลังจะเลือกซื้อแปรงสีฟันใหม่ ซื้อยี้ห้ออะไรดี? แนะนำฉันหน่อย!!!!! #ใครไม่ตอบฉันจะแช่ง 555",0.5338,1
"""ทุกคน""ฉันกำลังจะเลือกซื้อแปรงสีฟันใหม่ ซื้อยี้ห้ออะไรดี? แนะนำฉันหน่อย!!!!! #ใครไม่ตอบฉันจะแช่ง 555",0.5338,1
"""ทุกคน""ฉันกำลังจะเลือกซื้อแปรงสีฟันใหม่ ซื้อยี้ห้ออะไรดี? แนะนำฉันหน่อย!!!!! #ใครไม่ตอบฉันจะแช่ง 555",0.5338,1
ถ้าจะเข้าดูโขน ต้องเข้ารอบไหนคะ,0.5338,1
มีเด็กicบ้างไหม,0.5339,1
มีใครเคยกิน eat the street ที่ sq1 บ้างอ่ะ อร่อยมั้ย,0.5339,1
ใครกำลังฟังเพลงอยู่บ้างอะ ตอนนี้,0.5339,1
ขอฮาวทูขอแม่ไปผับแล้วไม่โดนบ่นหน่อยครับ5555555555555,0.5339,1
น้อง!! จะจีบมั้ย อย่ามาหลอกให้รักนะเว้ยยย,0.5339,1
ฉันควรอยู่ตรงไหนในความสัมพันธ์ครั้งนี้.,0.5339,1
ผู้หญิงคณะไหนสวยสุด,0.5341,1
วันที่29 เรือท่าช้าง เปิดให้บริการรึยังคะ แล้วรถโดยสารเดินรถในเส้นทางปกติถึงท่าช้างมั้ยคะ,0.5341,1
ใครกินเจบ้างงงง,0.5341,1
มีใครหลงใหลในจักรวาลเหมือนเราบ้างไหม,0.5342,1
"มีใครไปงาน club mania มาบ้างมั้ยย
รีวิวให้ฟังหน่อยยย .__.",0.5342,1
จะลองดูน้ะ ว่าได้ผลจริงไหม?,0.5342,1
จะเริ่มอ่านอะไรก่อนดี :(,0.5343,1
ขอลัก(รัก)ได้ไหม ในฐานะขโมยก็ได้,0.5343,1
เราเป็นอะไรสำหรับคุณวะ.,0.5343,1
น้องเสื้อม่วงเป็นพนักงานไทยพานิชหรอคะ,0.5343,1
เราจะกลับมาเจอกันได้อีกกี่รอบว่ะ,0.5344,1
สวัสดีเราพึงโหลดมาาา มีใครอยู่ไหมม,0.5344,1
หอในมีผีจริงหรือเท็จ /กลัวมาก,0.5345,1
ใครมีผ้าห่มม้าง ไม่ได้พกผ้าห่มมาศกร. หนาว555555555555,0.5345,1
"ชอบเกย์แม่งทรมาณกว่าชอบผช.หลายเท่า
เพราะเกย์ที่เป็นเพื่อนสนิท มันชอบskin ship แล้วไง แล้วก็ผูกพันไง แล้วก็เขินไง
และเพราะเกย์คือเกย์ คือมันชอบเพศเดียวกัน
มัน ชอบ เพศ เดียว กัน
เปอเซนที่มันจะสมหวังก็ไม่มีไง
สารภาพหรือมันรู้เอง โอกาสมันตีตัวห่างสูงมากอีก
เพราะเคยเห็นมาแล้ว หลายคู่เลย 
อยากตัดใจแต่ถ้ามันทำง่ายทุกคนคงไม่มีความรู้สึกหน่วงบนโลกหรอก
ขอคำแนะนำหน่อย อยากรู้สึกปลดแอกจากการตกหลุมรักมันว่ะ",0.5346,1
"ชอบเกย์แม่งทรมาณกว่าชอบผช.หลายเท่า
เพราะเกย์ที่เป็นเพื่อนสนิท มันชอบskin ship แล้วไง แล้วก็ผูกพันไง แล้วก็เขินไง
และเพราะเกย์คือเกย์ คือมันชอบเพศเดียวกัน
มัน ชอบ เพศ เดียว กัน
เปอเซนที่มันจะสมหวังก็ไม่มีไง
สารภาพหรือมันรู้เอง โอกาสมันตีตัวห่างสูงมากอีก
เพราะเคยเห็นมาแล้ว หลายคู่เลย 
อยากตัดใจแต่ถ้ามันทำง่ายทุกคนคงไม่มีความรู้สึกหน่วงบนโลกหรอก
ขอคำแนะนำหน่อย อยากรู้สึกปลดแอกจากการตกหลุมรักมันว่ะ",0.5346,1
อยากรู้วันหยุดแบบนี้ชาวหอไปเที่ยวไหนกันน,0.5346,1
อาจารย์ครับขอเกรดได้มั้ย ในฐานะยาสีฟันก็ได้,0.5347,1
ระหว่างไปเดินArt boxกับไปเดินจตุจักรวันนี้ คิดว่าอันไหนเสื้อผ้าผญ.น่ารักๆ สวยๆจะเยอะกว่ากัน,0.5347,1
ยูป้าชอบกินยำอะไรกันน,0.5347,1
